read	barcode	distance
read6495	barcode6495	3
read6496	barcode6496	7
read6497	barcode6497	3
read6498	barcode6498	4
read6499	barcode6499	5
read6500	barcode6500	9
read6501	barcode6501	5
read6502	barcode6502	2
read6503	barcode6503	7
read6504	barcode6504	12
read6505	barcode6505	8
read6506	barcode6506	8
read6507	barcode6507	6
read6508	barcode6508	5
read6509	barcode6509	5
read6510	barcode6510	8
read6511	barcode6511	5
read6512	barcode6512	6
read6513	barcode6513	4
read6514	barcode6514	5
read6515	barcode6515	10
read6516	barcode6516	6
read6517	barcode6517	4
read6518	barcode6518	3
read6519	barcode6519	7
read6520	barcode6520	7
read6521	barcode6521	7
read6522	barcode6522	9
read6523	barcode6523	5
read6524	barcode6524	8
read6525	barcode6525	6
read6526	barcode6526	9
read6527	barcode6527	2
read6528	barcode6528	11
read6529	barcode6529	10
read6530	barcode6530	9
read6531	barcode6531	7
read6532	barcode6532	7
read6533	barcode6533	9
read6534	barcode6534	7
read6535	barcode6535	10
read6536	barcode6536	4
read6537	barcode6537	7
read6538	barcode6538	6
read6539	barcode6539	6
read6540	barcode6540	7
read6541	barcode6541	9
read6542	barcode6542	5
read6543	barcode6543	10
read6544	barcode6544	9
read6545	barcode6545	8
read6546	barcode6546	6
read6547	barcode6547	7
read6548	barcode6548	6
read6549	barcode6549	6
read6550	barcode6550	5
read6551	barcode6551	7
read6552	barcode6552	2
read6553	barcode6553	2
read6554	barcode6554	9
read6555	barcode6555	7
read6556	barcode6556	4
read6557	barcode6557	8
read6558	barcode6558	2
read6559	barcode6559	8
read6560	barcode6560	8
read6561	barcode6561	7
read6562	barcode6562	6
read6563	barcode6563	9
read6564	barcode6564	7
read6565	barcode6565	6
read6566	barcode6566	4
read6567	barcode6567	9
read6568	barcode6568	6
read6569	barcode6569	12
read6570	barcode6570	3
read6571	barcode6571	5
read6572	barcode6572	6
read6573	barcode6573	9
read6574	barcode6574	4
read6575	barcode6575	6
read6576	barcode6576	6
read6577	barcode6577	4
read6578	barcode6578	6
read6579	barcode6579	9
read6580	barcode6580	6
read6581	barcode6581	6
read6582	barcode6582	4
read6583	barcode6583	10
read6584	barcode6584	5
read6585	barcode6585	5
read6586	barcode6586	10
read6587	barcode6587	2
read6588	barcode6588	6
read6589	barcode6589	6
read6590	barcode6590	3
read6591	barcode6591	9
read6592	barcode6592	6
read6593	barcode6593	3
read6594	barcode6594	8
read6595	barcode6595	6
read6596	barcode6596	9
read6597	barcode6597	5
read6598	barcode6598	5
read6599	barcode6599	6
read6600	barcode6600	6
read6601	barcode6601	8
read6602	barcode6602	10
read6603	barcode6603	6
read6604	barcode6604	3
read6605	barcode6605	3
read6606	barcode6606	10
read6607	barcode6607	4
read6608	barcode6608	4
read6609	barcode6609	4
read6610	barcode6610	7
read6611	barcode6611	6
read6612	barcode6612	6
read6613	barcode6613	5
read6614	barcode6614	6
read6615	barcode6615	4
read6616	barcode6616	9
read6617	barcode6617	4
read6618	barcode6618	4
read6619	barcode6619	6
read6620	barcode6620	4
read6621	barcode6621	7
read6622	barcode6622	6
read6623	barcode6623	3
read6624	barcode6624	9
read6625	barcode6625	5
read6626	barcode6626	4
read6627	barcode6627	3
read6628	barcode6628	4
read6629	barcode6629	1
read6630	barcode6630	3
read6631	barcode6631	8
read6632	barcode6632	8
read6633	barcode6633	5
read6634	barcode6634	7
read6635	barcode6635	4
read6636	barcode6636	4
read6637	barcode6637	11
read6638	barcode6638	6
read6639	barcode6639	5
read6640	barcode6640	7
read6641	barcode6641	10
read6642	barcode6642	9
read6643	barcode6643	10
read6644	barcode6644	3
read6645	barcode6645	6
read6646	barcode6646	7
read6647	barcode6647	4
read6648	barcode6648	6
read6649	barcode6649	5
read6650	barcode6650	7
read6651	barcode6651	6
read6652	barcode6652	3
read6653	barcode6653	5
read6654	barcode6654	6
read6655	barcode6655	7
read6656	barcode6656	6
read6657	barcode6657	9
read6658	barcode6658	6
read6659	barcode6659	8
read6660	barcode6660	7
read6661	barcode6661	7
read6662	barcode6662	6
read6663	barcode6663	11
read6664	barcode6664	8
read6665	barcode6665	9
read6666	barcode6666	3
read6667	barcode6667	8
read6668	barcode6668	7
read6669	barcode6669	4
read6670	barcode6670	6
read6671	barcode6671	9
read6672	barcode6672	5
read6673	barcode6673	8
read6674	barcode6674	11
read6675	barcode6675	9
read6676	barcode6676	10
read6677	barcode6677	6
read6678	barcode6678	7
read6679	barcode6679	7
read6680	barcode6680	4
read6681	barcode6681	4
read6682	barcode6682	10
read6683	barcode6683	5
read6684	barcode6684	7
read6685	barcode6685	7
read6686	barcode6686	8
read6687	barcode6687	8
read6688	barcode6688	4
read6689	barcode6689	6
read6690	barcode6690	8
read6691	barcode6691	7
read6692	barcode6692	5
read6693	barcode6693	4
read6694	barcode6694	7
read6695	barcode6695	7
read6696	barcode6696	6
read6697	barcode6697	6
read6698	barcode6698	3
read6699	barcode6699	5
read6700	barcode6700	6
read6701	barcode6701	4
read6702	barcode6702	9
read6703	barcode6703	4
read6704	barcode6704	7
read6705	barcode6705	7
read6706	barcode6706	6
read6707	barcode6707	4
read6708	barcode6708	5
read6709	barcode6709	7
read6710	barcode6710	6
read6711	barcode6711	9
read6712	barcode6712	4
read6713	barcode6713	8
read6714	barcode6714	8
read6715	barcode6715	10
read6716	barcode6716	9
read6717	barcode6717	6
read6718	barcode6718	6
read6719	barcode6719	7
read6720	barcode6720	5
read6721	barcode6721	10
read6722	barcode6722	8
read6723	barcode6723	7
read6724	barcode6724	8
read6725	barcode6725	7
read6726	barcode6726	7
read6727	barcode6727	5
read6728	barcode6728	6
read6729	barcode6729	12
read6730	barcode6730	6
read6731	barcode6731	7
read6732	barcode6732	9
read6733	barcode6733	11
read6734	barcode6734	8
read6735	barcode6735	9
read6736	barcode6736	4
read6737	barcode6737	7
read6738	barcode6738	7
read6739	barcode6739	3
read6740	barcode6740	11
read6741	barcode6741	3
read6742	barcode6742	5
read6743	barcode6743	7
read6744	barcode6744	3
read6745	barcode6745	7
read6746	barcode6746	6
read6747	barcode6747	5
read6748	barcode6748	12
read6749	barcode6749	8
read6750	barcode6750	8
read6751	barcode6751	5
read6752	barcode6752	10
read6753	barcode6753	2
read6754	barcode6754	8
read6755	barcode6755	6
read6756	barcode6756	9
read6757	barcode6757	8
read6758	barcode6758	5
read6759	barcode6759	4
read6760	barcode6760	6
read6761	barcode6761	7
read6762	barcode6762	9
read6763	barcode6763	8
read6764	barcode6764	2
read6765	barcode6765	9
read6766	barcode6766	8
read6767	barcode6767	7
read6768	barcode6768	6
read6769	barcode6769	7
read6770	barcode6770	9
read6771	barcode6771	4
read6772	barcode6772	4
read6773	barcode6773	10
read6774	barcode6774	4
read6775	barcode6775	4
read6776	barcode6776	5
read6777	barcode6777	4
read6778	barcode6778	9
read6779	barcode6779	4
read6780	barcode6780	9
read6781	barcode6781	5
read6782	barcode6782	6
read6783	barcode6783	4
read6784	barcode6784	12
read6785	barcode6785	9
read6786	barcode6786	8
read6787	barcode6787	6
read6788	barcode6788	6
read6789	barcode6789	6
read6790	barcode6790	9
read6791	barcode6791	4
read6792	barcode6792	4
read6793	barcode6793	8
read6794	barcode6794	7
read6795	barcode6795	2
read6796	barcode6796	5
read6797	barcode6797	5
read6798	barcode6798	6
read6799	barcode6799	6
read6800	barcode6800	4
read6801	barcode6801	7
read6802	barcode6802	7
read6803	barcode6803	7
read6804	barcode6804	7
read6805	barcode6805	7
read6806	barcode6806	7
read6807	barcode6807	10
read6808	barcode6808	8
read6809	barcode6809	9
read6810	barcode6810	8
read6811	barcode6811	3
read6812	barcode6812	10
read6813	barcode6813	7
read6814	barcode6814	8
read6815	barcode6815	4
read6816	barcode6816	9
read6817	barcode6817	4
read6818	barcode6818	4
read6819	barcode6819	4
read6820	barcode6820	6
read6821	barcode6821	5
read6822	barcode6822	4
read6823	barcode6823	5
read6824	barcode6824	2
read6825	barcode6825	5
read6826	barcode6826	7
read6827	barcode6827	8
read6828	barcode6828	7
read6829	barcode6829	4
read6830	barcode6830	7
read6831	barcode6831	6
read6832	barcode6832	7
read6833	barcode6833	6
read6834	barcode6834	5
read6835	barcode6835	6
read6836	barcode6836	6
read6837	barcode6837	8
read6838	barcode6838	7
read6839	barcode6839	11
read6840	barcode6840	6
read6841	barcode6841	9
read6842	barcode6842	3
read6843	barcode6843	6
read6844	barcode6844	3
read6845	barcode6845	4
read6846	barcode6846	5
read6847	barcode6847	7
read6848	barcode6848	6
read6849	barcode6849	5
read6850	barcode6850	6
read6851	barcode6851	7
read6852	barcode6852	6
read6853	barcode6853	4
read6854	barcode6854	5
read6855	barcode6855	5
read6856	barcode6856	8
read6857	barcode6857	5
read6858	barcode6858	5
read6859	barcode6859	7
read6860	barcode6860	7
read6861	barcode6861	7
read6862	barcode6862	4
read6863	barcode6863	7
read6864	barcode6864	8
read6865	barcode6865	4
read6866	barcode6866	3
read6867	barcode6867	7
read6868	barcode6868	7
read6869	barcode6869	9
read6870	barcode6870	8
read6871	barcode6871	11
read6872	barcode6872	9
read6873	barcode6873	9
read6874	barcode6874	6
read6875	barcode6875	10
read6876	barcode6876	8
read6877	barcode6877	7
read6878	barcode6878	3
read6879	barcode6879	6
read6880	barcode6880	6
read6881	barcode6881	10
read6882	barcode6882	5
read6883	barcode6883	9
read6884	barcode6884	9
read6885	barcode6885	6
read6886	barcode6886	6
read6887	barcode6887	6
read6888	barcode6888	8
read6889	barcode6889	6
read6890	barcode6890	7
read6891	barcode6891	7
read6892	barcode6892	2
read6893	barcode6893	7
read6894	barcode6894	6
read6895	barcode6895	6
read6896	barcode6896	6
read6897	barcode6897	5
read6898	barcode6898	5
read6899	barcode6899	10
read6900	barcode6900	7
read6901	barcode6901	13
read6902	barcode6902	9
read6903	barcode6903	6
read6904	barcode6904	8
read6905	barcode6905	5
read6906	barcode6906	5
read6907	barcode6907	5
read6908	barcode6908	5
read6909	barcode6909	4
read6910	barcode6910	7
read6911	barcode6911	7
read6912	barcode6912	6
read6913	barcode6913	11
read6914	barcode6914	6
read6915	barcode6915	7
read6916	barcode6916	8
read6917	barcode6917	6
read6918	barcode6918	9
read6919	barcode6919	5
read6920	barcode6920	7
read6921	barcode6921	7
read6922	barcode6922	5
read6923	barcode6923	5
read6924	barcode6924	8
read6925	barcode6925	6
read6926	barcode6926	5
read6927	barcode6927	9
read6928	barcode6928	5
read6929	barcode6929	9
read6930	barcode6930	5
read6931	barcode6931	3
read6932	barcode6932	5
read6933	barcode6933	8
read6934	barcode6934	5
read6935	barcode6935	4
read6936	barcode6936	6
read6937	barcode6937	3
read6938	barcode6938	7
read6939	barcode6939	3
read6940	barcode6940	8
read6941	barcode6941	9
read6942	barcode6942	3
read6943	barcode6943	11
read6944	barcode6944	6
read6945	barcode6945	5
read6946	barcode6946	6
read6947	barcode6947	5
read6948	barcode6948	6
read6949	barcode6949	2
read6950	barcode6950	7
read6951	barcode6951	11
read6952	barcode6952	7
read6953	barcode6953	4
read6954	barcode6954	10
read6955	barcode6955	10
read6956	barcode6956	6
read6957	barcode6957	8
read6958	barcode6958	5
read6959	barcode6959	5
read6960	barcode6960	11
read6961	barcode6961	9
read6962	barcode6962	6
read6963	barcode6963	8
read6964	barcode6964	8
read6965	barcode6965	5
read6966	barcode6966	7
read6967	barcode6967	11
read6968	barcode6968	8
read6969	barcode6969	13
read6970	barcode6970	6
read6971	barcode6971	6
read6972	barcode6972	6
read6973	barcode6973	7
read6974	barcode6974	9
read6975	barcode6975	2
read6976	barcode6976	4
read6977	barcode6977	13
read6978	barcode6978	8
read6979	barcode6979	9
read6980	barcode6980	7
read6981	barcode6981	10
read6982	barcode6982	13
read6983	barcode6983	5
read6984	barcode6984	8
read6985	barcode6985	8
read6986	barcode6986	7
read6987	barcode6987	11
read6988	barcode6988	6
read6989	barcode6989	5
read6990	barcode6990	7
read6991	barcode6991	6
read6992	barcode6992	6
read6993	barcode6993	5
read6994	barcode6994	6
read6995	barcode6995	7
read6996	barcode6996	4
read6997	barcode6997	7
read6998	barcode6998	7
read6999	barcode6999	6
read7000	barcode7000	3
read7001	barcode7001	4
read7002	barcode7002	7
read7003	barcode7003	7
read7004	barcode7004	5
read7005	barcode7005	7
read7006	barcode7006	5
read7007	barcode7007	8
read7008	barcode7008	11
read7009	barcode7009	7
read7010	barcode7010	4
read7011	barcode7011	8
read7012	barcode7012	8
read7013	barcode7013	5
read7014	barcode7014	8
read7015	barcode7015	2
read7016	barcode7016	7
read7017	barcode7017	5
read7018	barcode7018	9
read7019	barcode7019	7
read7020	barcode7020	7
read7021	barcode7021	9
read7022	barcode7022	6
read7023	barcode7023	2
read7024	barcode7024	5
read7025	barcode7025	7
read7026	barcode7026	4
read7027	barcode7027	10
read7028	barcode7028	3
read7029	barcode7029	6
read7030	barcode7030	7
read7031	barcode7031	5
read7032	barcode7032	7
read7033	barcode7033	5
read7034	barcode7034	7
read7035	barcode7035	7
read7036	barcode7036	9
read7037	barcode7037	7
read7038	barcode7038	6
read7039	barcode7039	10
read7040	barcode7040	6
read7041	barcode7041	8
read7042	barcode7042	3
read7043	barcode7043	7
read7044	barcode7044	4
read7045	barcode7045	5
read7046	barcode7046	6
read7047	barcode7047	6
read7048	barcode7048	4
read7049	barcode7049	11
read7050	barcode7050	7
read7051	barcode7051	8
read7052	barcode7052	4
read7053	barcode7053	9
read7054	barcode7054	7
read7055	barcode7055	6
read7056	barcode7056	7
read7057	barcode7057	6
read7058	barcode7058	9
read7059	barcode7059	5
read7060	barcode7060	5
read7061	barcode7061	5
read7062	barcode7062	8
read7063	barcode7063	6
read7064	barcode7064	8
read7065	barcode7065	6
read7066	barcode7066	7
read7067	barcode7067	8
read7068	barcode7068	9
read7069	barcode7069	4
read7070	barcode7070	6
read7071	barcode7071	6
read7072	barcode7072	6
read7073	barcode7073	9
read7074	barcode7074	7
read7075	barcode7075	3
read7076	barcode7076	7
read7077	barcode7077	3
read7078	barcode7078	5
read7079	barcode7079	8
read7080	barcode7080	7
read7081	barcode7081	10
read7082	barcode7082	7
read7083	barcode7083	3
read7084	barcode7084	3
read7085	barcode7085	5
read7086	barcode7086	6
read7087	barcode7087	4
read7088	barcode7088	9
read7089	barcode7089	5
read7090	barcode7090	8
read7091	barcode7091	7
read7092	barcode7092	6
read7093	barcode7093	6
read7094	barcode7094	6
read7095	barcode7095	5
read7096	barcode7096	8
read7097	barcode7097	6
read7098	barcode7098	2
read7099	barcode7099	8
read7100	barcode7100	4
read7101	barcode7101	9
read7102	barcode7102	11
read7103	barcode7103	9
read7104	barcode7104	5
read7105	barcode7105	5
read7106	barcode7106	5
read7107	barcode7107	7
read7108	barcode7108	6
read7109	barcode7109	7
read7110	barcode7110	4
read7111	barcode7111	10
read7112	barcode7112	8
read7113	barcode7113	6
read7114	barcode7114	9
read7115	barcode7115	4
read7116	barcode7116	7
read7117	barcode7117	12
read7118	barcode7118	8
read7119	barcode7119	3
read7120	barcode7120	7
read7121	barcode7121	9
read7122	barcode7122	6
read7123	barcode7123	8
read7124	barcode7124	5
read7125	barcode7125	8
read7126	barcode7126	12
read7127	barcode7127	7
read7128	barcode7128	7
read7129	barcode7129	6
read7130	barcode7130	10
read7131	barcode7131	11
read7132	barcode7132	5
read7133	barcode7133	5
read7134	barcode7134	5
read7135	barcode7135	7
read7136	barcode7136	7
read7137	barcode7137	7
read7138	barcode7138	7
read7139	barcode7139	7
read7140	barcode7140	8
read7141	barcode7141	5
read7142	barcode7142	7
read7143	barcode7143	6
read7144	barcode7144	7
read7145	barcode7145	8
read7146	barcode7146	7
read7147	barcode7147	6
read7148	barcode7148	9
read7149	barcode7149	9
read7150	barcode7150	3
read7151	barcode7151	5
read7152	barcode7152	9
read7153	barcode7153	6
read7154	barcode7154	11
read7155	barcode7155	7
read7156	barcode7156	8
read7157	barcode7157	6
read7158	barcode7158	9
read7159	barcode7159	6
read7160	barcode7160	4
read7161	barcode7161	7
read7162	barcode7162	4
read7163	barcode7163	12
read7164	barcode7164	5
read7165	barcode7165	6
read7166	barcode7166	7
read7167	barcode7167	6
read7168	barcode7168	7
read7169	barcode7169	9
read7170	barcode7170	6
read7171	barcode7171	3
read7172	barcode7172	6
read7173	barcode7173	6
read7174	barcode7174	12
read7175	barcode7175	11
read7176	barcode7176	4
read7177	barcode7177	7
read7178	barcode7178	5
read7179	barcode7179	7
read7180	barcode7180	8
read7181	barcode7181	10
read7182	barcode7182	7
read7183	barcode7183	6
read7184	barcode7184	6
read7185	barcode7185	10
read7186	barcode7186	8
read7187	barcode7187	5
read7188	barcode7188	4
read7189	barcode7189	9
read7190	barcode7190	4
read7191	barcode7191	8
read7192	barcode7192	5
read7193	barcode7193	4
read7194	barcode7194	5
read7195	barcode7195	5
read7196	barcode7196	3
read7197	barcode7197	9
read7198	barcode7198	4
read7199	barcode7199	5
read7200	barcode7200	3
read7201	barcode7201	6
read7202	barcode7202	9
read7203	barcode7203	8
read7204	barcode7204	4
read7205	barcode7205	5
read7206	barcode7206	4
read7207	barcode7207	3
read7208	barcode7208	9
read7209	barcode7209	8
read7210	barcode7210	6
read7211	barcode7211	8
read7212	barcode7212	1
read7213	barcode7213	11
read7214	barcode7214	3
read7215	barcode7215	3
read7216	barcode7216	9
read7217	barcode7217	7
read7218	barcode7218	7
read7219	barcode7219	4
read7220	barcode7220	5
read7221	barcode7221	5
read7222	barcode7222	7
read7223	barcode7223	7
read7224	barcode7224	5
read7225	barcode7225	8
read7226	barcode7226	7
read7227	barcode7227	3
read7228	barcode7228	12
read7229	barcode7229	3
read7230	barcode7230	7
read7231	barcode7231	7
read7232	barcode7232	7
read7233	barcode7233	5
read7234	barcode7234	6
read7235	barcode7235	5
read7236	barcode7236	5
read7237	barcode7237	9
read7238	barcode7238	4
read7239	barcode7239	9
read7240	barcode7240	8
read7241	barcode7241	7
read7242	barcode7242	7
read7243	barcode7243	9
read7244	barcode7244	7
read7245	barcode7245	7
read7246	barcode7246	9
read7247	barcode7247	8
read7248	barcode7248	3
read7249	barcode7249	3
read7250	barcode7250	12
read7251	barcode7251	8
read7252	barcode7252	4
read7253	barcode7253	6
read7254	barcode7254	6
read7255	barcode7255	7
read7256	barcode7256	7
read7257	barcode7257	7
read7258	barcode7258	7
read7259	barcode7259	7
read7260	barcode7260	6
read7261	barcode7261	8
read7262	barcode7262	5
read7263	barcode7263	5
read7264	barcode7264	6
read7265	barcode7265	5
read7266	barcode7266	7
read7267	barcode7267	6
read7268	barcode7268	6
read7269	barcode7269	5
read7270	barcode7270	8
read7271	barcode7271	7
read7272	barcode7272	9
read7273	barcode7273	8
read7274	barcode7274	5
read7275	barcode7275	8
read7276	barcode7276	2
read7277	barcode7277	4
read7278	barcode7278	4
