read	barcode	distance
read39497	barcode39497	7
read39498	barcode39498	5
read39499	barcode39499	10
read39500	barcode39500	7
read39501	barcode39501	4
read39502	barcode39502	4
read39503	barcode39503	8
read39504	barcode39504	7
read39505	barcode39505	7
read39506	barcode39506	5
read39507	barcode39507	9
read39508	barcode39508	9
read39509	barcode39509	7
read39510	barcode39510	7
read39511	barcode39511	6
read39512	barcode39512	6
read39513	barcode39513	11
read39514	barcode39514	7
read39515	barcode39515	4
read39516	barcode39516	4
read39517	barcode39517	6
read39518	barcode39518	7
read39519	barcode39519	6
read39520	barcode39520	6
read39521	barcode39521	6
read39522	barcode39522	2
read39523	barcode39523	9
read39524	barcode39524	7
read39525	barcode39525	7
read39526	barcode39526	5
read39527	barcode39527	6
read39528	barcode39528	7
read39529	barcode39529	10
read39530	barcode39530	4
read39531	barcode39531	7
read39532	barcode39532	6
read39533	barcode39533	8
read39534	barcode39534	10
read39535	barcode39535	3
read39536	barcode39536	9
read39537	barcode39537	9
read39538	barcode39538	8
read39539	barcode39539	5
read39540	barcode39540	7
read39541	barcode39541	7
read39542	barcode39542	8
read39543	barcode39543	7
read39544	barcode39544	5
read39545	barcode39545	7
read39546	barcode39546	5
read39547	barcode39547	5
read39548	barcode39548	5
read39549	barcode39549	13
read39550	barcode39550	6
read39551	barcode39551	6
read39552	barcode39552	6
read39553	barcode39553	9
read39554	barcode39554	6
read39555	barcode39555	6
read39556	barcode39556	3
read39557	barcode39557	4
read39558	barcode39558	7
read39559	barcode39559	7
read39560	barcode39560	3
read39561	barcode39561	6
read39562	barcode39562	5
read39563	barcode39563	6
read39564	barcode39564	8
read39565	barcode39565	9
read39566	barcode39566	4
read39567	barcode39567	7
read39568	barcode39568	4
read39569	barcode39569	4
read39570	barcode39570	9
read39571	barcode39571	6
read39572	barcode39572	2
read39573	barcode39573	7
read39574	barcode39574	8
read39575	barcode39575	7
read39576	barcode39576	5
read39577	barcode39577	7
read39578	barcode39578	5
read39579	barcode39579	6
read39580	barcode39580	5
read39581	barcode39581	11
read39582	barcode39582	6
read39583	barcode39583	4
read39584	barcode39584	8
read39585	barcode39585	7
read39586	barcode39586	7
read39587	barcode39587	9
read39588	barcode39588	6
read39589	barcode39589	8
read39590	barcode39590	8
read39591	barcode39591	6
read39592	barcode39592	6
read39593	barcode39593	8
read39594	barcode39594	6
read39595	barcode39595	7
read39596	barcode39596	10
read39597	barcode39597	7
read39598	barcode39598	10
read39599	barcode39599	10
read39600	barcode39600	11
read39601	barcode39601	6
read39602	barcode39602	8
read39603	barcode39603	1
read39604	barcode39604	4
read39605	barcode39605	6
read39606	barcode39606	8
read39607	barcode39607	6
read39608	barcode39608	6
read39609	barcode39609	4
read39610	barcode39610	5
read39611	barcode39611	11
read39612	barcode39612	9
read39613	barcode39613	10
read39614	barcode39614	11
read39615	barcode39615	10
read39616	barcode39616	6
read39617	barcode39617	9
read39618	barcode39618	4
read39619	barcode39619	8
read39620	barcode39620	8
read39621	barcode39621	4
read39622	barcode39622	7
read39623	barcode39623	8
read39624	barcode39624	6
read39625	barcode39625	9
read39626	barcode39626	5
read39627	barcode39627	9
read39628	barcode39628	5
read39629	barcode39629	8
read39630	barcode39630	9
read39631	barcode39631	6
read39632	barcode39632	10
read39633	barcode39633	6
read39634	barcode39634	5
read39635	barcode39635	5
read39636	barcode39636	8
read39637	barcode39637	9
read39638	barcode39638	5
read39639	barcode39639	6
read39640	barcode39640	7
read39641	barcode39641	5
read39642	barcode39642	4
read39643	barcode39643	9
read39644	barcode39644	5
read39645	barcode39645	9
read39646	barcode39646	6
read39647	barcode39647	2
read39648	barcode39648	5
read39649	barcode39649	6
read39650	barcode39650	8
read39651	barcode39651	6
read39652	barcode39652	5
read39653	barcode39653	5
read39654	barcode39654	6
read39655	barcode39655	7
read39656	barcode39656	8
read39657	barcode39657	8
read39658	barcode39658	9
read39659	barcode39659	6
read39660	barcode39660	4
read39661	barcode39661	5
read39662	barcode39662	12
read39663	barcode39663	12
read39664	barcode39664	4
read39665	barcode39665	9
read39666	barcode39666	7
read39667	barcode39667	7
read39668	barcode39668	7
read39669	barcode39669	8
read39670	barcode39670	8
read39671	barcode39671	3
read39672	barcode39672	6
read39673	barcode39673	6
read39674	barcode39674	7
read39675	barcode39675	9
read39676	barcode39676	6
read39677	barcode39677	7
read39678	barcode39678	7
read39679	barcode39679	7
read39680	barcode39680	5
read39681	barcode39681	5
read39682	barcode39682	8
read39683	barcode39683	8
read39684	barcode39684	6
read39685	barcode39685	5
read39686	barcode39686	9
read39687	barcode39687	5
read39688	barcode39688	11
read39689	barcode39689	8
read39690	barcode39690	5
read39691	barcode39691	6
read39692	barcode39692	6
read39693	barcode39693	9
read39694	barcode39694	2
read39695	barcode39695	10
read39696	barcode39696	4
read39697	barcode39697	11
read39698	barcode39698	6
read39699	barcode39699	6
read39700	barcode39700	5
read39701	barcode39701	5
read39702	barcode39702	6
read39703	barcode39703	8
read39704	barcode39704	8
read39705	barcode39705	7
read39706	barcode39706	3
read39707	barcode39707	9
read39708	barcode39708	6
read39709	barcode39709	8
read39710	barcode39710	4
read39711	barcode39711	12
read39712	barcode39712	7
read39713	barcode39713	7
read39714	barcode39714	5
read39715	barcode39715	7
read39716	barcode39716	7
read39717	barcode39717	7
read39718	barcode39718	8
read39719	barcode39719	6
read39720	barcode39720	2
read39721	barcode39721	5
read39722	barcode39722	5
read39723	barcode39723	8
read39724	barcode39724	6
read39725	barcode39725	4
read39726	barcode39726	7
read39727	barcode39727	5
read39728	barcode39728	6
read39729	barcode39729	13
read39730	barcode39730	9
read39731	barcode39731	8
read39732	barcode39732	5
read39733	barcode39733	6
read39734	barcode39734	5
read39735	barcode39735	11
read39736	barcode39736	6
read39737	barcode39737	10
read39738	barcode39738	6
read39739	barcode39739	7
read39740	barcode39740	7
read39741	barcode39741	6
read39742	barcode39742	8
read39743	barcode39743	3
read39744	barcode39744	8
read39745	barcode39745	5
read39746	barcode39746	10
read39747	barcode39747	3
read39748	barcode39748	7
read39749	barcode39749	8
read39750	barcode39750	10
read39751	barcode39751	8
read39752	barcode39752	4
read39753	barcode39753	6
read39754	barcode39754	4
read39755	barcode39755	9
read39756	barcode39756	8
read39757	barcode39757	5
read39758	barcode39758	8
read39759	barcode39759	7
read39760	barcode39760	5
read39761	barcode39761	8
read39762	barcode39762	10
read39763	barcode39763	6
read39764	barcode39764	9
read39765	barcode39765	8
read39766	barcode39766	5
read39767	barcode39767	8
read39768	barcode39768	6
read39769	barcode39769	11
read39770	barcode39770	2
read39771	barcode39771	6
read39772	barcode39772	4
read39773	barcode39773	7
read39774	barcode39774	6
read39775	barcode39775	8
read39776	barcode39776	7
read39777	barcode39777	7
read39778	barcode39778	7
read39779	barcode39779	5
read39780	barcode39780	4
read39781	barcode39781	8
read39782	barcode39782	5
read39783	barcode39783	4
read39784	barcode39784	5
read39785	barcode39785	8
read39786	barcode39786	7
read39787	barcode39787	7
read39788	barcode39788	8
read39789	barcode39789	7
read39790	barcode39790	7
read39791	barcode39791	4
read39792	barcode39792	4
read39793	barcode39793	6
read39794	barcode39794	6
read39795	barcode39795	2
read39796	barcode39796	4
read39797	barcode39797	9
read39798	barcode39798	5
read39799	barcode39799	5
read39800	barcode39800	10
read39801	barcode39801	6
read39802	barcode39802	11
read39803	barcode39803	8
read39804	barcode39804	7
read39805	barcode39805	11
read39806	barcode39806	6
read39807	barcode39807	13
read39808	barcode39808	7
read39809	barcode39809	5
read39810	barcode39810	10
read39811	barcode39811	5
read39812	barcode39812	4
read39813	barcode39813	8
read39814	barcode39814	7
read39815	barcode39815	7
read39816	barcode39816	10
read39817	barcode39817	5
read39818	barcode39818	7
read39819	barcode39819	5
read39820	barcode39820	5
read39821	barcode39821	7
read39822	barcode39822	7
read39823	barcode39823	5
read39824	barcode39824	5
read39825	barcode39825	8
read39826	barcode39826	8
read39827	barcode39827	4
read39828	barcode39828	7
read39829	barcode39829	7
read39830	barcode39830	5
read39831	barcode39831	4
read39832	barcode39832	10
read39833	barcode39833	8
read39834	barcode39834	6
read39835	barcode39835	5
read39836	barcode39836	2
read39837	barcode39837	7
read39838	barcode39838	7
read39839	barcode39839	5
read39840	barcode39840	7
read39841	barcode39841	9
read39842	barcode39842	6
read39843	barcode39843	8
read39844	barcode39844	5
read39845	barcode39845	8
read39846	barcode39846	9
read39847	barcode39847	6
read39848	barcode39848	5
read39849	barcode39849	7
read39850	barcode39850	10
read39851	barcode39851	7
read39852	barcode39852	5
read39853	barcode39853	10
read39854	barcode39854	8
read39855	barcode39855	3
read39856	barcode39856	4
read39857	barcode39857	3
read39858	barcode39858	8
read39859	barcode39859	3
read39860	barcode39860	5
read39861	barcode39861	2
read39862	barcode39862	5
read39863	barcode39863	7
read39864	barcode39864	9
read39865	barcode39865	4
read39866	barcode39866	11
read39867	barcode39867	8
read39868	barcode39868	7
read39869	barcode39869	7
read39870	barcode39870	10
read39871	barcode39871	5
read39872	barcode39872	5
read39873	barcode39873	4
read39874	barcode39874	5
read39875	barcode39875	7
read39876	barcode39876	9
read39877	barcode39877	8
read39878	barcode39878	4
read39879	barcode39879	9
read39880	barcode39880	4
read39881	barcode39881	6
read39882	barcode39882	6
read39883	barcode39883	7
read39884	barcode39884	11
read39885	barcode39885	6
read39886	barcode39886	6
read39887	barcode39887	7
read39888	barcode39888	7
read39889	barcode39889	6
read39890	barcode39890	5
read39891	barcode39891	4
read39892	barcode39892	9
read39893	barcode39893	9
read39894	barcode39894	9
read39895	barcode39895	6
read39896	barcode39896	8
read39897	barcode39897	8
read39898	barcode39898	7
read39899	barcode39899	6
read39900	barcode39900	7
read39901	barcode39901	6
read39902	barcode39902	6
read39903	barcode39903	2
read39904	barcode39904	6
read39905	barcode39905	6
read39906	barcode39906	4
read39907	barcode39907	5
read39908	barcode39908	6
read39909	barcode39909	6
read39910	barcode39910	11
read39911	barcode39911	7
read39912	barcode39912	6
read39913	barcode39913	5
read39914	barcode39914	5
read39915	barcode39915	12
read39916	barcode39916	9
read39917	barcode39917	5
read39918	barcode39918	5
read39919	barcode39919	9
read39920	barcode39920	6
read39921	barcode39921	5
read39922	barcode39922	9
read39923	barcode39923	6
read39924	barcode39924	5
read39925	barcode39925	3
read39926	barcode39926	10
read39927	barcode39927	7
read39928	barcode39928	8
read39929	barcode39929	12
read39930	barcode39930	5
read39931	barcode39931	6
read39932	barcode39932	9
read39933	barcode39933	12
read39934	barcode39934	9
read39935	barcode39935	7
read39936	barcode39936	6
read39937	barcode39937	6
read39938	barcode39938	4
read39939	barcode39939	4
read39940	barcode39940	6
read39941	barcode39941	5
read39942	barcode39942	6
read39943	barcode39943	6
read39944	barcode39944	10
read39945	barcode39945	4
read39946	barcode39946	5
read39947	barcode39947	6
read39948	barcode39948	5
read39949	barcode39949	10
read39950	barcode39950	10
read39951	barcode39951	6
read39952	barcode39952	7
read39953	barcode39953	6
read39954	barcode39954	9
read39955	barcode39955	5
read39956	barcode39956	10
read39957	barcode39957	7
read39958	barcode39958	4
read39959	barcode39959	8
read39960	barcode39960	5
read39961	barcode39961	6
read39962	barcode39962	6
read39963	barcode39963	7
read39964	barcode39964	3
read39965	barcode39965	5
read39966	barcode39966	5
read39967	barcode39967	9
read39968	barcode39968	3
read39969	barcode39969	8
read39970	barcode39970	10
read39971	barcode39971	4
read39972	barcode39972	4
read39973	barcode39973	4
read39974	barcode39974	5
read39975	barcode39975	9
read39976	barcode39976	3
read39977	barcode39977	5
read39978	barcode39978	6
read39979	barcode39979	10
read39980	barcode39980	8
read39981	barcode39981	6
read39982	barcode39982	4
read39983	barcode39983	5
read39984	barcode39984	4
read39985	barcode39985	3
read39986	barcode39986	8
read39987	barcode39987	8
read39988	barcode39988	3
read39989	barcode39989	10
read39990	barcode39990	8
read39991	barcode39991	7
read39992	barcode39992	4
read39993	barcode39993	9
read39994	barcode39994	7
read39995	barcode39995	7
read39996	barcode39996	4
read39997	barcode39997	6
read39998	barcode39998	8
read39999	barcode39999	8
read40000	barcode40000	7
read40001	barcode40001	7
read40002	barcode40002	6
read40003	barcode40003	10
read40004	barcode40004	11
read40005	barcode40005	6
read40006	barcode40006	7
read40007	barcode40007	6
read40008	barcode40008	5
read40009	barcode40009	3
read40010	barcode40010	10
read40011	barcode40011	5
read40012	barcode40012	9
read40013	barcode40013	6
read40014	barcode40014	5
read40015	barcode40015	7
read40016	barcode40016	7
read40017	barcode40017	6
read40018	barcode40018	6
read40019	barcode40019	8
read40020	barcode40020	9
read40021	barcode40021	8
read40022	barcode40022	2
read40023	barcode40023	12
read40024	barcode40024	3
read40025	barcode40025	4
read40026	barcode40026	10
read40027	barcode40027	5
read40028	barcode40028	7
read40029	barcode40029	8
read40030	barcode40030	9
read40031	barcode40031	8
read40032	barcode40032	7
read40033	barcode40033	6
read40034	barcode40034	6
read40035	barcode40035	7
read40036	barcode40036	5
read40037	barcode40037	8
read40038	barcode40038	4
read40039	barcode40039	4
read40040	barcode40040	4
read40041	barcode40041	9
read40042	barcode40042	5
read40043	barcode40043	7
read40044	barcode40044	10
read40045	barcode40045	5
read40046	barcode40046	7
read40047	barcode40047	9
read40048	barcode40048	5
read40049	barcode40049	4
read40050	barcode40050	5
read40051	barcode40051	3
read40052	barcode40052	7
read40053	barcode40053	13
read40054	barcode40054	7
read40055	barcode40055	6
read40056	barcode40056	6
read40057	barcode40057	6
read40058	barcode40058	7
read40059	barcode40059	9
read40060	barcode40060	7
read40061	barcode40061	12
read40062	barcode40062	8
read40063	barcode40063	8
read40064	barcode40064	5
read40065	barcode40065	7
read40066	barcode40066	7
read40067	barcode40067	6
read40068	barcode40068	6
read40069	barcode40069	7
read40070	barcode40070	8
read40071	barcode40071	8
read40072	barcode40072	5
read40073	barcode40073	7
read40074	barcode40074	7
read40075	barcode40075	9
read40076	barcode40076	7
read40077	barcode40077	5
read40078	barcode40078	10
read40079	barcode40079	8
read40080	barcode40080	6
read40081	barcode40081	3
read40082	barcode40082	9
read40083	barcode40083	7
read40084	barcode40084	4
read40085	barcode40085	11
read40086	barcode40086	7
read40087	barcode40087	4
read40088	barcode40088	7
read40089	barcode40089	6
read40090	barcode40090	9
read40091	barcode40091	7
read40092	barcode40092	5
read40093	barcode40093	6
read40094	barcode40094	7
read40095	barcode40095	7
read40096	barcode40096	6
read40097	barcode40097	5
read40098	barcode40098	10
read40099	barcode40099	8
read40100	barcode40100	4
read40101	barcode40101	6
read40102	barcode40102	9
read40103	barcode40103	9
read40104	barcode40104	8
read40105	barcode40105	5
read40106	barcode40106	11
read40107	barcode40107	6
read40108	barcode40108	4
read40109	barcode40109	6
read40110	barcode40110	6
read40111	barcode40111	7
read40112	barcode40112	10
read40113	barcode40113	7
read40114	barcode40114	7
read40115	barcode40115	6
read40116	barcode40116	10
read40117	barcode40117	5
read40118	barcode40118	6
read40119	barcode40119	9
read40120	barcode40120	7
read40121	barcode40121	4
read40122	barcode40122	8
read40123	barcode40123	5
read40124	barcode40124	7
read40125	barcode40125	7
